"";"date";"year";"month";"day";"co2"
"5128";1991-09-07;1991;9;7;353,93
"5129";1991-09-08;1991;9;8;353,93
"5130";1991-09-09;1991;9;9;353,9
"5131";1991-09-10;1991;9;10;353,91
"5132";1991-09-11;1991;9;11;353,94
"5133";1991-09-12;1991;9;12;353,96
"5134";1991-09-13;1991;9;13;353,95
"5135";1991-09-14;1991;9;14;353,97
"5136";1991-09-15;1991;9;15;354
"5137";1991-09-16;1991;9;16;354,05
"5138";1991-09-17;1991;9;17;353,94
"5139";1991-09-18;1991;9;18;353,95
"5140";1991-09-19;1991;9;19;353,97
"5141";1991-09-20;1991;9;20;354,05
"5142";1991-09-21;1991;9;21;353,9
"5143";1991-09-22;1991;9;22;353,91
"5144";1991-09-23;1991;9;23;353,9
"5145";1991-09-24;1991;9;24;353,93
"5146";1991-09-25;1991;9;25;353,91
"5147";1991-09-26;1991;9;26;353,94
"5148";1991-09-27;1991;9;27;353,98
"5149";1991-09-28;1991;9;28;354,03
"5150";1991-09-29;1991;9;29;353,95
"5151";1991-09-30;1991;9;30;353,94
"5152";1991-10-01;1991;10;1;353,88
"5153";1991-10-02;1991;10;2;353,84
"5154";1991-10-03;1991;10;3;353,81
"5155";1991-10-04;1991;10;4;353,84
"5156";1991-10-05;1991;10;5;353,89
"5157";1991-10-06;1991;10;6;353,88
"5158";1991-10-07;1991;10;7;353,8
"5159";1991-10-08;1991;10;8;353,89
"5160";1991-10-09;1991;10;9;353,83
"5161";1991-10-10;1991;10;10;353,83
"5162";1991-10-11;1991;10;11;353,76
"5163";1991-10-12;1991;10;12;353,93
"5164";1991-10-13;1991;10;13;353,96
"5165";1991-10-14;1991;10;14;354,02
"5166";1991-10-15;1991;10;15;353,91
"5167";1991-10-16;1991;10;16;353,87
"5168";1991-10-17;1991;10;17;353,77
"5169";1991-10-18;1991;10;18;353,77
"5170";1991-10-19;1991;10;19;353,83
"5171";1991-10-20;1991;10;20;353,78
"5172";1991-10-21;1991;10;21;353,78
"5173";1991-10-22;1991;10;22;353,74
"5174";1991-10-23;1991;10;23;353,74
"5175";1991-10-24;1991;10;24;353,76
"5176";1991-10-25;1991;10;25;353,77
"5177";1991-10-26;1991;10;26;353,81
"5178";1991-10-27;1991;10;27;353,75
"5179";1991-10-28;1991;10;28;353,74
"5180";1991-10-29;1991;10;29;353,71
"5181";1991-10-30;1991;10;30;353,83
"5182";1991-10-31;1991;10;31;353,86
"5183";1991-11-01;1991;11;1;353,77
"5184";1991-11-02;1991;11;2;353,72
"5185";1991-11-03;1991;11;3;353,76
"5186";1991-11-04;1991;11;4;353,77
"5187";1991-11-05;1991;11;5;353,81
"5188";1991-11-06;1991;11;6;353,83
"5189";1991-11-07;1991;11;7;353,9
"5190";1991-11-08;1991;11;8;353,92
"5191";1991-11-09;1991;11;9;353,89
"5192";1991-11-10;1991;11;10;353,91
"5193";1991-11-11;1991;11;11;353,9
"5194";1991-11-12;1991;11;12;353,91
"5195";1991-11-13;1991;11;13;353,9
"5196";1991-11-14;1991;11;14;353,93
"5197";1991-11-15;1991;11;15;353,94
"5198";1991-11-16;1991;11;16;353,9
"5199";1991-11-17;1991;11;17;353,94
"5200";1991-11-18;1991;11;18;353,96
"5201";1991-11-19;1991;11;19;353,95
"5202";1991-11-20;1991;11;20;353,9
"5203";1991-11-21;1991;11;21;353,9
"5204";1991-11-22;1991;11;22;353,89
"5205";1991-11-23;1991;11;23;353,89
"5206";1991-11-24;1991;11;24;353,91
"5207";1991-11-25;1991;11;25;353,94
"5208";1991-11-26;1991;11;26;353,9
"5209";1991-11-27;1991;11;27;353,92
"5210";1991-11-28;1991;11;28;353,89
"5211";1991-11-29;1991;11;29;353,96
"5212";1991-11-30;1991;11;30;353,95
"5213";1991-12-01;1991;12;1;353,88
"5214";1991-12-02;1991;12;2;353,89
"5215";1991-12-03;1991;12;3;353,83
"5216";1991-12-04;1991;12;4;353,8
"5217";1991-12-05;1991;12;5;353,8
"5218";1991-12-06;1991;12;6;353,84
"5219";1991-12-07;1991;12;7;353,77
"5220";1991-12-08;1991;12;8;353,73
"5221";1991-12-09;1991;12;9;353,79
"5222";1991-12-10;1991;12;10;353,8
"5223";1991-12-11;1991;12;11;353,82
"5224";1991-12-12;1991;12;12;353,75
"5225";1991-12-13;1991;12;13;353,76
"5226";1991-12-14;1991;12;14;353,75
"5227";1991-12-15;1991;12;15;353,75
"5228";1991-12-16;1991;12;16;353,74
"5229";1991-12-17;1991;12;17;353,74
"5230";1991-12-18;1991;12;18;353,75
"5231";1991-12-19;1991;12;19;353,75
"5232";1991-12-20;1991;12;20;353,75
"5233";1991-12-21;1991;12;21;353,69
"5234";1991-12-22;1991;12;22;353,69
"5235";1991-12-23;1991;12;23;353,74
"5236";1991-12-24;1991;12;24;353,76
"5237";1991-12-25;1991;12;25;353,73
"5238";1991-12-26;1991;12;26;353,7
"5239";1991-12-28;1991;12;28;353,6
"5240";1991-12-29;1991;12;29;353,7
"5241";1991-12-30;1991;12;30;353,69
"5242";1991-12-31;1991;12;31;353,73
"5243";1992-01-01;1992;1;1;353,7
"5244";1992-01-02;1992;1;2;353,71
"5245";1992-01-03;1992;1;3;353,67
"5246";1992-01-04;1992;1;4;353,42
"5247";1992-01-05;1992;1;5;353,48
"5248";1992-01-06;1992;1;6;353,57
"5249";1992-01-07;1992;1;7;353,52
"5250";1992-01-08;1992;1;8;353,47
"5251";1992-01-09;1992;1;9;353,53
"5252";1992-01-10;1992;1;10;353,5
"5253";1992-01-11;1992;1;11;353,49
"5254";1992-01-12;1992;1;12;353,54
"5255";1992-01-13;1992;1;13;353,55
"5256";1992-01-14;1992;1;14;353,54
"5257";1992-01-15;1992;1;15;353,54
"5258";1992-01-16;1992;1;16;353,51
"5259";1992-01-17;1992;1;17;353,47
"5260";1992-01-18;1992;1;18;353,42
"5261";1992-01-19;1992;1;19;352,98
"5262";1992-01-20;1992;1;20;353,11
"5263";1992-01-21;1992;1;21;353,46
"5264";1992-01-22;1992;1;22;353,52
"5265";1992-01-23;1992;1;23;353,31
"5266";1992-01-24;1992;1;24;353,25
"5267";1992-01-25;1992;1;25;353,33
"5268";1992-01-26;1992;1;26;353,49
"5269";1992-01-27;1992;1;27;353,43
"5270";1992-01-28;1992;1;28;353,6
"5271";1992-01-29;1992;1;29;353,65
"5272";1992-01-30;1992;1;30;353,63
"5273";1992-01-31;1992;1;31;353,64
"5274";1992-02-01;1992;2;1;353,6
"5275";1992-02-02;1992;2;2;353,64
"5276";1992-02-03;1992;2;3;353,52
"5277";1992-02-04;1992;2;4;353,45
"5278";1992-02-05;1992;2;5;353,41
"5279";1992-02-06;1992;2;6;353,22
"5280";1992-02-07;1992;2;7;353,33
"5281";1992-02-08;1992;2;8;353,55
"5282";1992-02-09;1992;2;9;353,45
"5283";1992-02-10;1992;2;10;353,5
"5284";1992-02-11;1992;2;11;353,33
"5285";1992-02-12;1992;2;12;353,12
"5286";1992-02-13;1992;2;13;353,25
"5287";1992-02-14;1992;2;14;353,38
"5288";1992-02-15;1992;2;15;353,11
"5289";1992-02-16;1992;2;16;352,97
"5290";1992-02-17;1992;2;17;352,71
"5291";1992-02-18;1992;2;18;353,25
"5292";1992-02-19;1992;2;19;353,23
"5293";1992-02-20;1992;2;20;353,22
"5294";1992-02-21;1992;2;21;353,07
"5295";1992-02-22;1992;2;22;352,98
"5296";1992-02-23;1992;2;23;353
"5297";1992-02-24;1992;2;24;353,05
"5298";1992-02-25;1992;2;25;353,03
"5299";1992-02-26;1992;2;26;353,08
"5300";1992-02-27;1992;2;27;353
"5301";1992-02-28;1992;2;28;353,18
"5302";1992-02-29;1992;2;29;353,26
"5303";1992-03-01;1992;3;1;353,3
"5304";1992-03-02;1992;3;2;353,26
"5305";1992-03-03;1992;3;3;353,11
"5306";1992-03-04;1992;3;4;353,03
"5307";1992-03-05;1992;3;5;353,23
"5308";1992-03-06;1992;3;6;353,16
"5309";1992-03-07;1992;3;7;353,17
"5310";1992-03-08;1992;3;8;352,81
"5311";1992-03-09;1992;3;9;352,98
"5312";1992-03-10;1992;3;10;353,18
"5313";1992-03-11;1992;3;11;353,04
"5314";1992-03-12;1992;3;12;353,22
"5315";1992-03-13;1992;3;13;353,12
"5316";1992-03-14;1992;3;14;353,08
"5317";1992-03-15;1992;3;15;353,1
"5318";1992-03-16;1992;3;16;352,88
"5319";1992-03-17;1992;3;17;352,87
"5320";1992-03-18;1992;3;18;353,1
"5321";1992-03-19;1992;3;19;353,07
"5322";1992-03-20;1992;3;20;352,98
"5323";1992-03-21;1992;3;21;353,15
"5324";1992-03-22;1992;3;22;353,13
"5325";1992-03-23;1992;3;23;353,31
"5326";1992-03-24;1992;3;24;352,99
"5327";1992-03-25;1992;3;25;353,02
"5328";1992-03-26;1992;3;26;353,19
"5329";1992-03-27;1992;3;27;353,28
"5330";1992-03-28;1992;3;28;353,49
"5331";1992-03-29;1992;3;29;353,53
"5332";1992-03-30;1992;3;30;353,38
"5333";1992-03-31;1992;3;31;353,24
"5334";1992-04-01;1992;4;1;353,08
"5335";1992-04-02;1992;4;2;353,05
"5336";1992-04-03;1992;4;3;353,39
"5337";1992-04-04;1992;4;4;353,43
"5338";1992-04-05;1992;4;5;353,34
"5339";1992-04-06;1992;4;6;353,37
"5340";1992-04-07;1992;4;7;353,31
"5341";1992-04-08;1992;4;8;353,36
"5342";1992-04-09;1992;4;9;353,42
"5343";1992-04-10;1992;4;10;353,32
"5344";1992-04-11;1992;4;11;353,42
"5345";1992-04-12;1992;4;12;353,35
"5346";1992-04-13;1992;4;13;353,37
"5347";1992-04-14;1992;4;14;353,34
"5348";1992-04-15;1992;4;15;353,45
"5349";1992-04-16;1992;4;16;353,46
"5350";1992-04-17;1992;4;17;353,42
"5351";1992-04-18;1992;4;18;353,49
"5352";1992-04-19;1992;4;19;353,5
"5353";1992-04-20;1992;4;20;353,45
"5354";1992-04-21;1992;4;21;353,54
"5355";1992-04-22;1992;4;22;353,59
"5356";1992-04-23;1992;4;23;353,57
"5357";1992-04-24;1992;4;24;353,56
"5358";1992-04-25;1992;4;25;353,58
"5359";1992-04-26;1992;4;26;353,67
"5360";1992-04-27;1992;4;27;353,71
"5361";1992-04-28;1992;4;28;353,7
"5362";1992-04-29;1992;4;29;353,65
"5363";1992-04-30;1992;4;30;353,72
"5364";1992-05-01;1992;5;1;353,7
"5365";1992-05-02;1992;5;2;353,71
"5366";1992-05-03;1992;5;3;353,63
"5367";1992-05-04;1992;5;4;353,67
"5368";1992-05-05;1992;5;5;353,76
"5369";1992-05-06;1992;5;6;353,68
"5370";1992-05-07;1992;5;7;353,67
"5371";1992-05-08;1992;5;8;353,67
"5372";1992-05-09;1992;5;9;353,73
"5373";1992-05-10;1992;5;10;353,92
"5374";1992-05-11;1992;5;11;353,88
"5375";1992-05-12;1992;5;12;353,8
"5376";1992-05-13;1992;5;13;353,84
"5377";1992-05-14;1992;5;14;353,9
"5378";1992-05-15;1992;5;15;353,88
"5379";1992-05-16;1992;5;16;353,79
"5380";1992-05-17;1992;5;17;353,81
"5381";1992-05-18;1992;5;18;353,82
"5382";1992-05-19;1992;5;19;353,83
"5383";1992-05-20;1992;5;20;353,82
"5384";1992-05-21;1992;5;21;353,85
"5385";1992-05-22;1992;5;22;353,86
"5386";1992-05-23;1992;5;23;353,86
"5387";1992-05-24;1992;5;24;353,87
"5388";1992-05-25;1992;5;25;353,88
"5389";1992-05-26;1992;5;26;353,87
"5390";1992-05-27;1992;5;27;353,89
"5391";1992-05-28;1992;5;28;353,88
"5392";1992-05-29;1992;5;29;353,95
"5393";1992-05-30;1992;5;30;354,03
"5394";1992-05-31;1992;5;31;353,99
"5395";1992-06-01;1992;6;1;353,98
"5396";1992-06-02;1992;6;2;353,98
"5397";1992-06-03;1992;6;3;354,02
"5398";1992-06-04;1992;6;4;353,99
"5399";1992-06-05;1992;6;5;354,01
"5400";1992-06-06;1992;6;6;354,08
"5401";1992-06-07;1992;6;7;354,06
"5402";1992-06-08;1992;6;8;354,07
"5403";1992-06-09;1992;6;9;354,02
"5404";1992-06-10;1992;6;10;354,09
"5405";1992-06-11;1992;6;11;354,07
"5406";1992-06-12;1992;6;12;354,06
"5407";1992-06-13;1992;6;13;354,17
"5408";1992-06-14;1992;6;14;354,26
"5409";1992-06-15;1992;6;15;354,22
"5410";1992-06-16;1992;6;16;354,21
"5411";1992-06-17;1992;6;17;354,25
"5412";1992-06-18;1992;6;18;354,28
"5413";1992-06-19;1992;6;19;354,39
"5414";1992-06-20;1992;6;20;354,41
"5415";1992-06-21;1992;6;21;354,41
"5416";1992-06-22;1992;6;22;354,41
"5417";1992-06-23;1992;6;23;354,34
"5418";1992-06-24;1992;6;24;354,38
"5419";1992-06-25;1992;6;25;354,36
"5420";1992-06-26;1992;6;26;354,38
"5421";1992-06-27;1992;6;27;354,42
"5422";1992-06-28;1992;6;28;354,41
"5423";1992-06-29;1992;6;29;354,4
"5424";1992-06-30;1992;6;30;354,46
"5425";1992-07-01;1992;7;1;354,47
"5426";1992-07-02;1992;7;2;354,51
"5427";1992-07-03;1992;7;3;354,57
"5428";1992-07-04;1992;7;4;354,67
"5429";1992-07-05;1992;7;5;354,63
"5430";1992-07-06;1992;7;6;354,65
"5431";1992-07-07;1992;7;7;354,56
"5432";1992-07-08;1992;7;8;354,51
"5433";1992-07-09;1992;7;9;354,52
"5434";1992-07-10;1992;7;10;354,64
"5435";1992-07-11;1992;7;11;354,6
"5436";1992-07-12;1992;7;12;354,62
"5437";1992-07-13;1992;7;13;354,66
"5438";1992-07-14;1992;7;14;354,62
"5439";1992-07-15;1992;7;15;354,61
"5440";1992-07-16;1992;7;16;354,68
"5441";1992-07-17;1992;7;17;354,66
"5442";1992-07-18;1992;7;18;354,71
"5443";1992-07-19;1992;7;19;354,75
"5444";1992-07-20;1992;7;20;354,75
"5445";1992-07-21;1992;7;21;354,74
"5446";1992-07-22;1992;7;22;354,73
"5447";1992-07-23;1992;7;23;354,76
"5448";1992-07-24;1992;7;24;354,74
"5449";1992-07-25;1992;7;25;354,73
"5450";1992-07-26;1992;7;26;354,74
"5451";1992-07-27;1992;7;27;354,75
"5452";1992-07-28;1992;7;28;354,76
"5453";1992-07-29;1992;7;29;354,75
"5454";1992-07-30;1992;7;30;354,78
"5455";1992-07-31;1992;7;31;354,79
"5456";1992-08-01;1992;8;1;354,85
"5457";1992-08-02;1992;8;2;354,88
"5458";1992-08-03;1992;8;3;354,89
"5459";1992-08-04;1992;8;4;354,87
"5460";1992-08-05;1992;8;5;354,88
"5461";1992-08-06;1992;8;6;354,91
"5462";1992-08-07;1992;8;7;354,93
"5463";1992-08-08;1992;8;8;354,96
"5464";1992-08-09;1992;8;9;355,02
"5465";1992-08-10;1992;8;10;355
"5466";1992-08-11;1992;8;11;355,05
"5467";1992-08-12;1992;8;12;355
"5468";1992-08-13;1992;8;13;355,04
"5469";1992-08-14;1992;8;14;355
"5470";1992-08-15;1992;8;15;355,02
"5471";1992-08-16;1992;8;16;355,01
"5472";1992-08-17;1992;8;17;355,21
"5473";1992-08-18;1992;8;18;355,23
"5474";1992-08-19;1992;8;19;355,09
"5475";1992-08-20;1992;8;20;355,06
"5476";1992-08-21;1992;8;21;355,16
"5477";1992-08-22;1992;8;22;355,16
"5478";1992-08-23;1992;8;23;355,13
"5479";1992-08-24;1992;8;24;355,13
"5480";1992-08-25;1992;8;25;355,12
"5481";1992-08-26;1992;8;26;355,14
"5482";1992-08-27;1992;8;27;355,14
"5483";1992-08-28;1992;8;28;355,14
"5484";1992-08-29;1992;8;29;355,2
"5485";1992-08-30;1992;8;30;355,18
"5486";1992-08-31;1992;8;31;355,15
"5487";1992-09-01;1992;9;1;355,13
"5488";1992-09-02;1992;9;2;355,12
"5489";1992-09-03;1992;9;3;355,17
"5490";1992-09-04;1992;9;4;355,16
"5491";1992-09-05;1992;9;5;355,13
"5492";1992-09-06;1992;9;6;355,14
"5493";1992-09-07;1992;9;7;355,16
"5494";1992-09-08;1992;9;8;355,08
"5495";1992-09-09;1992;9;9;355,19
"5496";1992-09-10;1992;9;10;355,58
"5497";1992-09-11;1992;9;11;355,51
"5498";1992-09-12;1992;9;12;355,5
"5499";1992-09-13;1992;9;13;355,5
"5500";1992-09-14;1992;9;14;355,57
"5501";1992-09-15;1992;9;15;355,56
"5502";1992-09-16;1992;9;16;355,5
"5503";1992-09-17;1992;9;17;355,5
"5504";1992-09-18;1992;9;18;355,54
"5505";1992-09-19;1992;9;19;355,57
"5506";1992-09-20;1992;9;20;355,56
"5507";1992-09-21;1992;9;21;355,56
"5508";1992-09-22;1992;9;22;355,59
"5509";1992-09-23;1992;9;23;355,54
"5510";1992-09-24;1992;9;24;355,49
"5511";1992-09-25;1992;9;25;355,49
"5512";1992-09-26;1992;9;26;355,56
"5513";1992-09-27;1992;9;27;355,51
"5514";1992-09-28;1992;9;28;355,57
"5515";1992-09-29;1992;9;29;355,62
"5516";1992-09-30;1992;9;30;355,6
"5517";1992-10-01;1992;10;1;355,54
"5518";1992-10-02;1992;10;2;355,56
"5519";1992-10-05;1992;10;5;355,65
"5520";1992-10-06;1992;10;6;355,61
"5521";1992-10-07;1992;10;7;355,58
"5522";1992-10-08;1992;10;8;355,78
"5523";1992-10-09;1992;10;9;355,63
"5524";1992-10-13;1992;10;13;355,53
"5525";1992-10-14;1992;10;14;355,58
"5526";1992-10-15;1992;10;15;355,54
"5527";1992-10-16;1992;10;16;355,58
"5528";1992-10-17;1992;10;17;355,52
"5529";1992-10-18;1992;10;18;355,47
"5530";1992-10-19;1992;10;19;355,53
"5531";1992-10-20;1992;10;20;355,46
"5532";1992-10-21;1992;10;21;355,48
"5533";1992-10-22;1992;10;22;355,46
"5534";1992-10-23;1992;10;23;355,49
"5535";1992-10-24;1992;10;24;355,42
"5536";1992-10-25;1992;10;25;355,43
"5537";1992-10-26;1992;10;26;355,42
"5538";1992-10-27;1992;10;27;355,4
"5539";1992-10-28;1992;10;28;355,45
"5540";1992-10-29;1992;10;29;355,44
"5541";1992-10-30;1992;10;30;355,39
"5542";1992-10-31;1992;10;31;355,4
"5543";1992-11-01;1992;11;1;355,46
"5544";1992-11-02;1992;11;2;355,45
"5545";1992-11-03;1992;11;3;355,46
"5546";1992-11-04;1992;11;4;355,45
"5547";1992-11-05;1992;11;5;355,42
"5548";1992-11-06;1992;11;6;355,4
"5549";1992-11-07;1992;11;7;355,33
"5550";1992-11-08;1992;11;8;355,37
"5551";1992-11-09;1992;11;9;355,32
"5552";1992-11-10;1992;11;10;355,33
"5553";1992-11-11;1992;11;11;355,36
"5554";1992-11-12;1992;11;12;355,46
"5555";1992-11-13;1992;11;13;355,41
"5556";1992-11-14;1992;11;14;355,37
"5557";1992-11-15;1992;11;15;355,41
"5558";1992-11-16;1992;11;16;355,29
"5559";1992-11-17;1992;11;17;355,28
"5560";1992-11-18;1992;11;18;355,23
"5561";1992-11-19;1992;11;19;355,28
"5562";1992-11-20;1992;11;20;355,35
"5563";1992-11-21;1992;11;21;355,3
"5564";1992-11-22;1992;11;22;355,27
"5565";1992-11-23;1992;11;23;355,3
"5566";1992-11-24;1992;11;24;355,23
"5567";1992-11-25;1992;11;25;355,27
"5568";1992-11-26;1992;11;26;355,32
"5569";1992-11-27;1992;11;27;355,32
"5570";1992-11-28;1992;11;28;355,46
"5571";1992-11-29;1992;11;29;355,44
"5572";1992-11-30;1992;11;30;355,38
"5573";1992-12-01;1992;12;1;355,3
"5574";1992-12-02;1992;12;2;355,22
"5575";1992-12-03;1992;12;3;355,21
"5576";1992-12-04;1992;12;4;355,2
"5577";1992-12-05;1992;12;5;355,18
"5578";1992-12-06;1992;12;6;355,17
"5579";1992-12-07;1992;12;7;355,15
"5580";1992-12-08;1992;12;8;355,17
"5581";1992-12-09;1992;12;9;355,21
"5582";1992-12-10;1992;12;10;355,14
"5583";1992-12-11;1992;12;11;355,17
"5584";1992-12-12;1992;12;12;355,13
"5585";1992-12-13;1992;12;13;355,15
"5586";1992-12-14;1992;12;14;355,13
"5587";1992-12-15;1992;12;15;355,16
"5588";1992-12-16;1992;12;16;355,09
"5589";1992-12-17;1992;12;17;354,97
"5590";1992-12-18;1992;12;18;355,03
"5591";1992-12-19;1992;12;19;355,06
"5592";1992-12-20;1992;12;20;355,03
"5593";1992-12-21;1992;12;21;355,05
"5594";1992-12-22;1992;12;22;355,05
"5595";1992-12-23;1992;12;23;355,01
"5596";1992-12-24;1992;12;24;355,01
"5597";1992-12-25;1992;12;25;354,96
"5598";1992-12-26;1992;12;26;354,99
"5599";1992-12-27;1992;12;27;354,98
"5600";1992-12-28;1992;12;28;354,98
"5601";1992-12-29;1992;12;29;354,96
"5602";1992-12-31;1992;12;31;354,97
"5603";1993-01-01;1993;1;1;354,98
"5604";1993-01-02;1993;1;2;354,94
"5605";1993-01-03;1993;1;3;354,92
"5606";1993-01-04;1993;1;4;354,88
"5607";1993-01-05;1993;1;5;354,87
"5608";1993-01-06;1993;1;6;354,86
"5609";1993-01-07;1993;1;7;354,83
"5610";1993-01-08;1993;1;8;354,83
"5611";1993-01-09;1993;1;9;354,85
"5612";1993-01-10;1993;1;10;354,84
"5613";1993-01-11;1993;1;11;354,86
"5614";1993-01-12;1993;1;12;354,74
"5615";1993-01-13;1993;1;13;354,77
"5616";1993-01-14;1993;1;14;354,68
"5617";1993-01-15;1993;1;15;354,64
"5618";1993-01-16;1993;1;16;354,76
"5619";1993-01-17;1993;1;17;354,71
"5620";1993-01-18;1993;1;18;354,76
"5621";1993-01-19;1993;1;19;354,74
"5622";1993-01-20;1993;1;20;354,78
"5623";1993-01-21;1993;1;21;354,7
"5624";1993-01-22;1993;1;22;354,74
"5625";1993-01-23;1993;1;23;354,67
"5626";1993-01-27;1993;1;27;354,89
"5627";1993-01-28;1993;1;28;354,91
"5628";1993-01-29;1993;1;29;354,93
"5629";1993-01-30;1993;1;30;354,92
"5630";1993-01-31;1993;1;31;354,85
"5631";1993-02-01;1993;2;1;354,96
"5632";1993-02-02;1993;2;2;354,85
"5633";1993-02-03;1993;2;3;354,76
"5634";1993-02-04;1993;2;4;354,39
"5635";1993-02-05;1993;2;5;354,63
"5636";1993-02-06;1993;2;6;354,6
"5637";1993-02-07;1993;2;7;354,52
"5638";1993-02-08;1993;2;8;354,49
"5639";1993-02-09;1993;2;9;354,53
"5640";1993-02-10;1993;2;10;354,52
"5641";1993-02-11;1993;2;11;354,48
"5642";1993-02-12;1993;2;12;354,55
"5643";1993-02-13;1993;2;13;354,56
"5644";1993-02-14;1993;2;14;354,53
"5645";1993-02-15;1993;2;15;354,54
"5646";1993-02-16;1993;2;16;354,5
"5647";1993-02-17;1993;2;17;354,44
"5648";1993-02-18;1993;2;18;354,43
"5649";1993-02-19;1993;2;19;354,42
"5650";1993-02-20;1993;2;20;354,33
"5651";1993-02-21;1993;2;21;354,31
"5652";1993-02-22;1993;2;22;354,3
"5653";1993-02-23;1993;2;23;354,28
"5654";1993-02-24;1993;2;24;354,26
"5655";1993-02-25;1993;2;25;354,27
"5656";1993-02-26;1993;2;26;354,34
"5657";1993-02-27;1993;2;27;354,28
"5658";1993-02-28;1993;2;28;354,36
"5659";1993-03-01;1993;3;1;354,35
"5660";1993-03-02;1993;3;2;354,32
"5661";1993-03-03;1993;3;3;354,34
"5662";1993-03-04;1993;3;4;354,38
"5663";1993-03-05;1993;3;5;354,42
"5664";1993-03-06;1993;3;6;354,4
"5665";1993-03-07;1993;3;7;354,26
"5666";1993-03-08;1993;3;8;354,23
"5667";1993-03-09;1993;3;9;354,36
"5668";1993-03-10;1993;3;10;354,22
"5669";1993-03-11;1993;3;11;354,34
"5670";1993-03-12;1993;3;12;354,25
"5671";1993-03-13;1993;3;13;354,33
"5672";1993-03-14;1993;3;14;354,34
"5673";1993-03-15;1993;3;15;354,35
"5674";1993-03-16;1993;3;16;354,23
"5675";1993-03-17;1993;3;17;354,09
"5676";1993-03-18;1993;3;18;354,3
"5677";1993-03-19;1993;3;19;354,35
"5678";1993-03-20;1993;3;20;354,33
"5679";1993-03-21;1993;3;21;354,38
"5680";1993-03-22;1993;3;22;354,23
"5681";1993-03-23;1993;3;23;354,21
"5682";1993-03-24;1993;3;24;354,3
"5683";1993-03-25;1993;3;25;354,34
"5684";1993-03-26;1993;3;26;354,39
"5685";1993-03-27;1993;3;27;354,41
"5686";1993-03-28;1993;3;28;354,44
"5687";1993-03-29;1993;3;29;354,4
"5688";1993-03-30;1993;3;30;354,43
"5689";1993-03-31;1993;3;31;354,43
"5690";1993-04-01;1993;4;1;354,37
"5691";1993-04-02;1993;4;2;354,4
"5692";1993-04-03;1993;4;3;354,37
"5693";1993-04-04;1993;4;4;354,37
"5694";1993-04-05;1993;4;5;354,35
"5695";1993-04-06;1993;4;6;354,33
"5696";1993-04-07;1993;4;7;354,39
"5697";1993-04-08;1993;4;8;354,45
"5698";1993-04-09;1993;4;9;354,43
"5699";1993-04-10;1993;4;10;354,46
"5700";1993-04-11;1993;4;11;354,47
"5701";1993-04-12;1993;4;12;354,46
"5702";1993-04-13;1993;4;13;354,45
"5703";1993-04-14;1993;4;14;354,41
"5704";1993-04-15;1993;4;15;354,46
"5705";1993-04-16;1993;4;16;354,43
"5706";1993-04-17;1993;4;17;354,44
"5707";1993-04-18;1993;4;18;354,43
"5708";1993-04-19;1993;4;19;354,43
"5709";1993-04-20;1993;4;20;354,46
"5710";1993-04-21;1993;4;21;354,46
"5711";1993-04-22;1993;4;22;354,43
"5712";1993-04-23;1993;4;23;354,41
"5713";1993-04-24;1993;4;24;354,43
"5714";1993-04-25;1993;4;25;354,47
"5715";1993-04-26;1993;4;26;354,47
"5716";1993-04-27;1993;4;27;354,44
"5717";1993-04-28;1993;4;28;354,49
"5718";1993-04-29;1993;4;29;354,5
"5719";1993-04-30;1993;4;30;354,39
"5720";1993-05-01;1993;5;1;354,45
"5721";1993-05-02;1993;5;2;354,41
"5722";1993-05-03;1993;5;3;354,44
"5723";1993-05-04;1993;5;4;354,46
"5724";1993-05-05;1993;5;5;354,45
"5725";1993-05-06;1993;5;6;354,47
"5726";1993-05-07;1993;5;7;354,54
"5727";1993-05-08;1993;5;8;354,51
"5728";1993-05-09;1993;5;9;354,48
"5729";1993-05-10;1993;5;10;354,52
"5730";1993-05-11;1993;5;11;354,51
"5731";1993-05-12;1993;5;12;354,54
"5732";1993-05-13;1993;5;13;354,49
"5733";1993-05-14;1993;5;14;354,53
"5734";1993-05-15;1993;5;15;354,56
"5735";1993-05-16;1993;5;16;354,59
"5736";1993-05-17;1993;5;17;354,59
"5737";1993-05-18;1993;5;18;354,62
"5738";1993-05-19;1993;5;19;354,6
"5739";1993-05-20;1993;5;20;354,58
"5740";1993-05-21;1993;5;21;354,56
"5741";1993-05-22;1993;5;22;354,56
"5742";1993-05-23;1993;5;23;354,63
"5743";1993-05-24;1993;5;24;354,67
"5744";1993-05-25;1993;5;25;354,69
"5745";1993-05-26;1993;5;26;354,7
"5746";1993-05-27;1993;5;27;354,72
"5747";1993-05-28;1993;5;28;354,7
"5748";1993-05-29;1993;5;29;354,68
"5749";1993-05-30;1993;5;30;354,69
"5750";1993-05-31;1993;5;31;354,7
"5751";1993-06-01;1993;6;1;354,75
"5752";1993-06-02;1993;6;2;354,75
"5753";1993-06-03;1993;6;3;354,7
"5754";1993-06-04;1993;6;4;354,71
"5755";1993-06-05;1993;6;5;354,72
"5756";1993-06-06;1993;6;6;354,72
"5757";1993-06-07;1993;6;7;354,73
"5758";1993-06-08;1993;6;8;354,74
"5759";1993-06-09;1993;6;9;354,81
"5760";1993-06-10;1993;6;10;354,79
"5761";1993-06-11;1993;6;11;354,79
"5762";1993-06-12;1993;6;12;354,79
"5763";1993-06-13;1993;6;13;354,78
