"";"year";"month";"day";"ice";"date"
"15632";2014;10;18;7513291;2014-10-18
"15633";2014;10;19;7798383;2014-10-19
"15634";2014;10;20;8083475;2014-10-20
"15635";2014;10;21;8114463;2014-10-21
"15636";2014;10;22;8192787;2014-10-22
"15637";2014;10;23;8271111;2014-10-23
"15638";2014;10;24;8389976;2014-10-24
"15639";2014;10;25;8620784;2014-10-25
"15640";2014;10;26;8810077;2014-10-26
"15641";2014;10;27;9028031;2014-10-27
"15642";2014;10;28;9007962;2014-10-28
"15643";2014;10;29;9043445;2014-10-29
"15644";2014;10;30;9190612;2014-10-30
"15645";2014;10;31;9291984;2014-10-31
"15646";2014;11;1;9392902;2014-11-01
"15647";2014;11;2;9569386;2014-11-02
"15648";2014;11;3;9736705;2014-11-03
"15649";2014;11;4;9695810;2014-11-04
"15650";2014;11;5;9711574;2014-11-05
"15651";2014;11;6;9745659;2014-11-06
"15652";2014;11;7;9809344;2014-11-07
"15653";2014;11;8;9988202;2014-11-08
"15654";2014;11;9;9945828;2014-11-09
"15655";2014;11;10;9903454;2014-11-10
"15656";2014;11;11;9905861;2014-11-11
"15657";2014;11;12;10034159;2014-11-12
"15658";2014;11;13;10191667;2014-11-13
"15659";2014;11;14;10349175;2014-11-14
"15660";2014;11;15;10431876;2014-11-15
"15661";2014;11;16;10424923;2014-11-16
"15662";2014;11;17;10470779;2014-11-17
"15663";2014;11;18;10567507;2014-11-18
"15664";2014;11;19;10582856;2014-11-19
"15665";2014;11;20;10574669;2014-11-20
"15666";2014;11;21;10653039;2014-11-21
"15667";2014;11;22;10719382;2014-11-22
"15668";2014;11;23;10826322;2014-11-23
"15669";2014;11;24;10843824;2014-11-24
"15670";2014;11;25;10934122;2014-11-25
"15671";2014;11;26;11063757;2014-11-26
"15672";2014;11;27;11163284;2014-11-27
"15673";2014;11;28;11211155;2014-11-28
"15674";2014;11;29;11265252;2014-11-29
"15675";2014;11;30;11377491;2014-11-30
"15676";2014;12;1;11559963;2014-12-01
"15677";2014;12;2;11682210;2014-12-02
"15678";2014;12;3;11685288;2014-12-03
"15679";2014;12;4;11802432;2014-12-04
"15680";2014;12;5;11853496;2014-12-05
"15681";2014;12;6;11919573;2014-12-06
"15682";2014;12;7;11946775;2014-12-07
"15683";2014;12;8;12095868;2014-12-08
"15684";2014;12;9;12276300;2014-12-09
"15685";2014;12;10;12252349;2014-12-10
"15686";2014;12;11;12321666;2014-12-11
"15687";2014;12;12;12291302;2014-12-12
"15688";2014;12;13;12365917;2014-12-13
"15689";2014;12;14;12402555;2014-12-14
"15690";2014;12;15;12448640;2014-12-15
"15691";2014;12;16;12548951;2014-12-16
"15692";2014;12;17;12718256;2014-12-17
"15693";2014;12;18;12617588;2014-12-18
"15694";2014;12;19;12694624;2014-12-19
"15695";2014;12;20;12799248;2014-12-20
"15696";2014;12;21;12887970;2014-12-21
"15697";2014;12;22;12919076;2014-12-22
"15698";2014;12;23;12985544;2014-12-23
"15699";2014;12;24;13053043;2014-12-24
"15700";2014;12;25;13164664;2014-12-25
"15701";2014;12;26;13142453;2014-12-26
"15702";2014;12;27;13068743;2014-12-27
"15703";2014;12;28;13099842;2014-12-28
"15704";2014;12;29;13119038;2014-12-29
"15705";2014;12;30;13170136;2014-12-30
"15706";2014;12;31;13166259;2014-12-31
"15707";2015;1;1;13128205;2015-01-01
"15708";2015;1;2;13129788;2015-01-02
"15709";2015;1;3;13125671;2015-01-03
"15710";2015;1;4;13129826;2015-01-04
"15711";2015;1;5;13268432;2015-01-05
"15712";2015;1;6;13267946;2015-01-06
"15713";2015;1;7;13292741;2015-01-07
"15714";2015;1;8;13314128;2015-01-08
"15715";2015;1;9;13295916;2015-01-09
"15716";2015;1;10;13346609;2015-01-10
"15717";2015;1;11;13367900;2015-01-11
"15718";2015;1;12;13490554;2015-01-12
"15719";2015;1;13;13595782;2015-01-13
"15720";2015;1;14;13626502;2015-01-14
"15721";2015;1;15;13728409;2015-01-15
"15722";2015;1;16;13873617;2015-01-16
"15723";2015;1;17;13823089;2015-01-17
"15724";2015;1;18;13888731;2015-01-18
"15725";2015;1;19;13918083;2015-01-19
"15726";2015;1;20;13901737;2015-01-20
"15727";2015;1;21;13899445;2015-01-21
"15728";2015;1;22;13990334;2015-01-22
"15729";2015;1;23;14089911;2015-01-23
"15730";2015;1;24;14103890;2015-01-24
"15731";2015;1;25;14129196;2015-01-25
"15732";2015;1;26;14088645;2015-01-26
"15733";2015;1;27;14101089;2015-01-27
"15734";2015;1;28;14178197;2015-01-28
"15735";2015;1;29;14129305;2015-01-29
"15736";2015;1;30;14179595;2015-01-30
"15737";2015;1;31;14281910;2015-01-31
"15738";2015;2;1;14304864;2015-02-01
"15739";2015;2;2;14301334;2015-02-02
"15740";2015;2;3;14344087;2015-02-03
"15741";2015;2;4;14325262;2015-02-04
"15742";2015;2;5;14360663;2015-02-05
"15743";2015;2;6;14371375;2015-02-06
"15744";2015;2;7;14336749;2015-02-07
"15745";2015;2;8;14394416;2015-02-08
"15746";2015;2;9;14448994;2015-02-09
"15747";2015;2;10;14496443;2015-02-10
"15748";2015;2;11;14524023;2015-02-11
"15749";2015;2;12;14606650;2015-02-12
"15750";2015;2;13;14618388;2015-02-13
"15751";2015;2;14;14646124;2015-02-14
"15752";2015;2;15;14702117;2015-02-15
"15753";2015;2;16;14617290;2015-02-16
"15754";2015;2;17;14496435;2015-02-17
"15755";2015;2;18;14519414;2015-02-18
"15756";2015;2;19;14538863;2015-02-19
"15757";2015;2;20;14551771;2015-02-20
"15758";2015;2;21;14623295;2015-02-21
"15759";2015;2;22;14637665;2015-02-22
"15760";2015;2;23;14572844;2015-02-23
"15761";2015;2;24;14523030;2015-02-24
"15762";2015;2;25;14611873;2015-02-25
"15763";2015;2;26;14603618;2015-02-26
"15764";2015;2;27;14503541;2015-02-27
"15765";2015;2;28;14464161;2015-02-28
"15766";2015;3;1;14542187;2015-03-01
"15767";2015;3;2;14574865;2015-03-02
"15768";2015;3;3;14501391;2015-03-03
"15769";2015;3;4;14432430;2015-03-04
"15770";2015;3;5;14332495;2015-03-05
"15771";2015;3;6;14352741;2015-03-06
"15772";2015;3;7;14326628;2015-03-07
"15773";2015;3;8;14290228;2015-03-08
"15774";2015;3;9;14264761;2015-03-09
"15775";2015;3;10;14329983;2015-03-10
"15776";2015;3;11;14373456;2015-03-11
"15777";2015;3;12;14327121;2015-03-12
"15778";2015;3;13;14361309;2015-03-13
"15779";2015;3;14;14338968;2015-03-14
"15780";2015;3;15;14452178;2015-03-15
"15781";2015;3;16;14481851;2015-03-16
"15782";2015;3;17;14390023;2015-03-17
"15783";2015;3;18;14406922;2015-03-18
"15784";2015;3;19;14427398;2015-03-19
"15785";2015;3;20;14402727;2015-03-20
"15786";2015;3;21;14405789;2015-03-21
"15787";2015;3;22;14556527;2015-03-22
"15788";2015;3;23;14554110;2015-03-23
"15789";2015;3;24;14465071;2015-03-24
"15790";2015;3;25;14449535;2015-03-25
"15791";2015;3;26;14620198;2015-03-26
"15792";2015;3;27;14648883;2015-03-27
"15793";2015;3;28;14575212;2015-03-28
"15794";2015;3;29;14583434;2015-03-29
"15795";2015;3;30;14551157;2015-03-30
"15796";2015;3;31;14578941;2015-03-31
"15797";2015;4;1;14500337;2015-04-01
"15798";2015;4;2;14482075;2015-04-02
"15799";2015;4;3;14262091;2015-04-03
"15800";2015;4;4;14176464;2015-04-04
"15801";2015;4;5;14181245;2015-04-05
"15802";2015;4;6;14076848;2015-04-06
"15803";2015;4;7;14003865;2015-04-07
"15804";2015;4;8;13985450;2015-04-08
"15805";2015;4;9;13956176;2015-04-09
"15806";2015;4;10;13997214;2015-04-10
"15807";2015;4;11;14102119;2015-04-11
"15808";2015;4;12;14071506;2015-04-12
"15809";2015;4;13;14065936;2015-04-13
"15810";2015;4;14;14091332;2015-04-14
"15811";2015;4;15;14031339;2015-04-15
"15812";2015;4;16;13968002;2015-04-16
"15813";2015;4;17;13969464;2015-04-17
"15814";2015;4;18;14023186;2015-04-18
"15815";2015;4;19;13924627;2015-04-19
"15816";2015;4;20;13896779;2015-04-20
"15817";2015;4;21;13918376;2015-04-21
"15818";2015;4;22;13957097;2015-04-22
"15819";2015;4;23;13850665;2015-04-23
"15820";2015;4;24;13763810;2015-04-24
"15821";2015;4;25;13606966;2015-04-25
"15822";2015;4;26;13563118;2015-04-26
"15823";2015;4;27;13476872;2015-04-27
"15824";2015;4;28;13458358;2015-04-28
"15825";2015;4;29;13402717;2015-04-29
"15826";2015;4;30;13376170;2015-04-30
"15827";2015;5;1;13274824;2015-05-01
"15828";2015;5;2;13294037;2015-05-02
"15829";2015;5;3;13247626;2015-05-03
"15830";2015;5;4;13260126;2015-05-04
"15831";2015;5;5;13156415;2015-05-05
"15832";2015;5;6;13045531;2015-05-06
"15833";2015;5;7;12968044;2015-05-07
"15834";2015;5;8;12886739;2015-05-08
"15835";2015;5;9;12814570;2015-05-09
"15836";2015;5;10;12752317;2015-05-10
"15837";2015;5;11;12607675;2015-05-11
"15838";2015;5;12;12547686;2015-05-12
"15839";2015;5;13;12615433;2015-05-13
"15840";2015;5;14;12494976;2015-05-14
"15841";2015;5;15;12485143;2015-05-15
"15842";2015;5;16;12467727;2015-05-16
"15843";2015;5;17;12395683;2015-05-17
"15844";2015;5;18;12282468;2015-05-18
"15845";2015;5;19;12163968;2015-05-19
"15846";2015;5;20;12085221;2015-05-20
"15847";2015;5;21;12105169;2015-05-21
"15848";2015;5;22;12062209;2015-05-22
"15849";2015;5;23;11999908;2015-05-23
"15850";2015;5;24;11909181;2015-05-24
"15851";2015;5;25;11792589;2015-05-25
"15852";2015;5;26;11779774;2015-05-26
"15853";2015;5;27;11687307;2015-05-27
"15854";2015;5;28;11653341;2015-05-28
"15855";2015;5;29;11609482;2015-05-29
"15856";2015;5;30;11558658;2015-05-30
"15857";2015;5;31;11499980;2015-05-31
"15858";2015;6;1;11415253;2015-06-01
"15859";2015;6;2;11380420;2015-06-02
"15860";2015;6;3;11498477;2015-06-03
"15861";2015;6;4;11409356;2015-06-04
"15862";2015;6;5;11248221;2015-06-05
"15863";2015;6;6;11220125;2015-06-06
"15864";2015;6;7;11198219;2015-06-07
"15865";2015;6;8;11218672;2015-06-08
"15866";2015;6;9;11146724;2015-06-09
"15867";2015;6;10;11155077;2015-06-10
"15868";2015;6;11;11083027;2015-06-11
"15869";2015;6;12;10982154;2015-06-12
"15870";2015;6;13;10902531;2015-06-13
"15871";2015;6;14;10783178;2015-06-14
"15872";2015;6;15;10739243;2015-06-15
"15873";2015;6;16;10737186;2015-06-16
"15874";2015;6;17;10744975;2015-06-17
"15875";2015;6;18;10642240;2015-06-18
"15876";2015;6;19;10587933;2015-06-19
"15877";2015;6;20;10522352;2015-06-20
"15878";2015;6;21;10432756;2015-06-21
"15879";2015;6;22;10444441;2015-06-22
"15880";2015;6;23;10342604;2015-06-23
"15881";2015;6;24;10327717;2015-06-24
"15882";2015;6;25;10214822;2015-06-25
"15883";2015;6;26;10190713;2015-06-26
"15884";2015;6;27;10126949;2015-06-27
"15885";2015;6;28;9995134;2015-06-28
"15886";2015;6;29;9923752;2015-06-29
"15887";2015;6;30;9813352;2015-06-30
"15888";2015;7;1;9814916;2015-07-01
"15889";2015;7;2;9713597;2015-07-02
"15890";2015;7;3;9651649;2015-07-03
"15891";2015;7;4;9585048;2015-07-04
"15892";2015;7;5;9480857;2015-07-05
"15893";2015;7;6;9411903;2015-07-06
"15894";2015;7;7;9248928;2015-07-07
"15895";2015;7;8;9171690;2015-07-08
"15896";2015;7;9;9094367;2015-07-09
"15897";2015;7;10;8952414;2015-07-10
"15898";2015;7;11;8784634;2015-07-11
"15899";2015;7;12;8757854;2015-07-12
"15900";2015;7;13;8656219;2015-07-13
"15901";2015;7;14;8530906;2015-07-14
"15902";2015;7;15;8467604;2015-07-15
"15903";2015;7;16;8257507;2015-07-16
"15904";2015;7;17;8097412;2015-07-17
"15905";2015;7;18;7925321;2015-07-18
"15906";2015;7;19;7790155;2015-07-19
"15907";2015;7;20;7721808;2015-07-20
"15908";2015;7;21;7577187;2015-07-21
"15909";2015;7;22;7464993;2015-07-22
"15910";2015;7;23;7364326;2015-07-23
"15911";2015;7;24;7304597;2015-07-24
"15912";2015;7;25;7207296;2015-07-25
"15913";2015;7;26;7131712;2015-07-26
"15914";2015;7;27;6971178;2015-07-27
"15915";2015;7;28;6921009;2015-07-28
"15916";2015;7;29;6861187;2015-07-29
"15917";2015;7;30;6773971;2015-07-30
"15918";2015;7;31;6621472;2015-07-31
"15919";2015;8;1;6518231;2015-08-01
"15920";2015;8;2;6383596;2015-08-02
"15921";2015;8;3;6241232;2015-08-03
"15922";2015;8;4;6294441;2015-08-04
"15923";2015;8;5;6347651;2015-08-05
"15924";2015;8;6;6190114;2015-08-06
"15925";2015;8;7;6032576;2015-08-07
"15926";2015;8;8;5971909;2015-08-08
"15927";2015;8;9;5938585;2015-08-09
"15928";2015;8;10;5905260;2015-08-10
"15929";2015;8;11;5783247;2015-08-11
"15930";2015;8;12;5661234;2015-08-12
"15931";2015;8;13;5615205;2015-08-13
"15932";2015;8;14;5552232;2015-08-14
"15933";2015;8;15;5554906;2015-08-15
"15934";2015;8;16;5471746;2015-08-16
"15935";2015;8;17;5429290;2015-08-17
"15936";2015;8;18;5439274;2015-08-18
"15937";2015;8;19;5301308;2015-08-19
"15938";2015;8;20;5163342;2015-08-20
"15939";2015;8;21;5142921;2015-08-21
"15940";2015;8;22;5122499;2015-08-22
"15941";2015;8;23;5067825;2015-08-23
"15942";2015;8;24;5012744;2015-08-24
"15943";2015;8;25;4961087;2015-08-25
"15944";2015;8;26;4834660;2015-08-26
"15945";2015;8;27;4708232;2015-08-27
"15946";2015;8;28;4680566;2015-08-28
"15947";2015;8;29;4572105;2015-08-29
"15948";2015;8;30;4463644;2015-08-30
"15949";2015;8;31;4368378;2015-08-31
"15950";2015;9;1;4410055;2015-09-01
"15951";2015;9;2;4451733;2015-09-02
"15952";2015;9;3;4459245;2015-09-03
"15953";2015;9;4;4466757;2015-09-04
"15954";2015;9;5;4393343;2015-09-05
"15955";2015;9;6;4348667;2015-09-06
"15956";2015;9;7;4395056;2015-09-07
"15957";2015;9;8;4371149;2015-09-08
"15958";2015;9;9;4447099;2015-09-09
"15959";2015;9;10;4531762;2015-09-10
"15960";2015;9;11;4519586;2015-09-11
"15961";2015;9;12;4511620;2015-09-12
"15962";2015;9;13;4503653;2015-09-13
"15963";2015;9;14;4495686;2015-09-14
"15964";2015;9;15;4531790;2015-09-15
"15965";2015;9;16;4567895;2015-09-16
"15966";2015;9;17;4534125;2015-09-17
"15967";2015;9;18;4623027;2015-09-18
"15968";2015;9;19;4711930;2015-09-19
"15969";2015;9;20;4742991;2015-09-20
"15970";2015;9;21;4791957;2015-09-21
"15971";2015;9;22;4831472;2015-09-22
"15972";2015;9;23;4911971;2015-09-23
"15973";2015;9;24;4953563;2015-09-24
"15974";2015;9;25;4935676;2015-09-25
"15975";2015;9;26;5033019;2015-09-26
"15976";2015;9;27;5110849;2015-09-27
"15977";2015;9;28;5183912;2015-09-28
"15978";2015;9;29;5211542;2015-09-29
"15979";2015;9;30;5301455;2015-09-30
"15980";2015;10;1;5313225;2015-10-01
"15981";2015;10;2;5324995;2015-10-02
"15982";2015;10;3;5336765;2015-10-03
"15983";2015;10;4;5348536;2015-10-04
"15984";2015;10;5;5488247;2015-10-05
"15985";2015;10;6;5607178;2015-10-06
"15986";2015;10;7;5849297;2015-10-07
"15987";2015;10;8;6091416;2015-10-08
"15988";2015;10;9;6160614;2015-10-09
"15989";2015;10;10;6373054;2015-10-10
"15990";2015;10;11;6400929;2015-10-11
"15991";2015;10;12;6409609;2015-10-12
"15992";2015;10;13;6433907;2015-10-13
"15993";2015;10;14;6669774;2015-10-14
"15994";2015;10;15;6905642;2015-10-15
"15995";2015;10;16;7123268;2015-10-16
"15996";2015;10;17;7335354;2015-10-17
"15997";2015;10;18;7543232;2015-10-18
"15998";2015;10;19;7729993;2015-10-19
"15999";2015;10;20;7805390;2015-10-20
"16000";2015;10;21;7793844;2015-10-21
"16001";2015;10;22;7902857;2015-10-22
"16002";2015;10;23;8129630;2015-10-23
"16003";2015;10;24;8236358;2015-10-24
"16004";2015;10;25;8364614;2015-10-25
"16005";2015;10;26;8363975;2015-10-26
"16006";2015;10;27;8363336;2015-10-27
"16007";2015;10;28;8515167;2015-10-28
"16008";2015;10;29;8692464;2015-10-29
"16009";2015;10;30;8851313;2015-10-30
"16010";2015;10;31;8980549;2015-10-31
"16011";2015;11;1;9098264;2015-11-01
"16012";2015;11;2;9201865;2015-11-02
"16013";2015;11;3;9155781;2015-11-03
"16014";2015;11;4;9270469;2015-11-04
"16015";2015;11;5;9409478;2015-11-05
"16016";2015;11;6;9509676;2015-11-06
"16017";2015;11;7;9666766;2015-11-07
"16018";2015;11;8;9782809;2015-11-08
"16019";2015;11;9;9730678;2015-11-09
"16020";2015;11;10;9813073;2015-11-10
"16021";2015;11;11;9880809;2015-11-11
"16022";2015;11;12;9886932;2015-11-12
"16023";2015;11;13;9914079;2015-11-13
"16024";2015;11;14;10034074;2015-11-14
"16025";2015;11;15;10154711;2015-11-15
"16026";2015;11;16;10193174;2015-11-16
"16027";2015;11;17;10209235;2015-11-17
"16028";2015;11;18;10180559;2015-11-18
"16029";2015;11;19;10213675;2015-11-19
"16030";2015;11;20;10235808;2015-11-20
"16031";2015;11;21;10226689;2015-11-21
"16032";2015;11;22;10314816;2015-11-22
"16033";2015;11;23;10447467;2015-11-23
"16034";2015;11;24;10538885;2015-11-24
"16035";2015;11;25;10608429;2015-11-25
"16036";2015;11;26;10763023;2015-11-26
"16037";2015;11;27;10956296;2015-11-27
"16038";2015;11;28;11006507;2015-11-28
"16039";2015;11;29;11087469;2015-11-29
"16040";2015;11;30;11125030;2015-11-30
"16041";2015;12;1;11238511;2015-12-01
"16042";2015;12;2;11297043;2015-12-02
"16043";2015;12;3;11336103;2015-12-03
"16044";2015;12;4;11375164;2015-12-04
"16045";2015;12;5;11414225;2015-12-05
"16046";2015;12;6;11453286;2015-12-06
"16047";2015;12;7;11539517;2015-12-07
"16048";2015;12;8;11744610;2015-12-08
"16049";2015;12;9;11752006;2015-12-09
"16050";2015;12;10;11893069;2015-12-10
"16051";2015;12;11;12007788;2015-12-11
"16052";2015;12;12;12043062;2015-12-12
"16053";2015;12;13;12077480;2015-12-13
"16054";2015;12;14;12153871;2015-12-14
"16055";2015;12;15;12242537;2015-12-15
"16056";2015;12;16;12249591;2015-12-16
"16057";2015;12;17;12343385;2015-12-17
"16058";2015;12;18;12402900;2015-12-18
"16059";2015;12;19;12386824;2015-12-19
"16060";2015;12;20;12401895;2015-12-20
"16061";2015;12;21;12395765;2015-12-21
"16062";2015;12;22;12346986;2015-12-22
"16063";2015;12;23;12510110;2015-12-23
"16064";2015;12;24;12625336;2015-12-24
"16065";2015;12;25;12733587;2015-12-25
"16066";2015;12;26;12603842;2015-12-26
"16067";2015;12;27;12722903;2015-12-27
"16068";2015;12;28;12830601;2015-12-28
"16069";2015;12;29;12881466;2015-12-29
"16070";2015;12;30;12953394;2015-12-30
"16071";2015;12;31;12885760;2015-12-31
"16072";2016;1;1;12829874;2016-01-01
"16073";2016;1;2;12858014;2016-01-02
"16074";2016;1;3;12812351;2016-01-03
"16075";2016;1;4;12853300;2016-01-04
"16076";2016;1;5;12837512;2016-01-05
"16077";2016;1;6;12934077;2016-01-06
"16078";2016;1;7;13055290;2016-01-07
"16079";2016;1;8;13091197;2016-01-08
"16080";2016;1;9;13216227;2016-01-09
"16081";2016;1;10;13412275;2016-01-10
"16082";2016;1;11;13470704;2016-01-11
"16083";2016;1;12;13512180;2016-01-12
"16084";2016;1;13;13560217;2016-01-13
"16085";2016;1;14;13574319;2016-01-14
"16086";2016;1;15;13520418;2016-01-15
"16087";2016;1;16;13588258;2016-01-16
"16088";2016;1;17;13634304;2016-01-17
"16089";2016;1;18;13606642;2016-01-18
"16090";2016;1;19;13599951;2016-01-19
"16091";2016;1;20;13655657;2016-01-20
"16092";2016;1;21;13690853;2016-01-21
"16093";2016;1;22;13665065;2016-01-22
"16094";2016;1;23;13715478;2016-01-23
"16095";2016;1;24;13838196;2016-01-24
"16096";2016;1;25;13881958;2016-01-25
"16097";2016;1;26;13884844;2016-01-26
"16098";2016;1;27;13862676;2016-01-27
"16099";2016;1;28;13886680;2016-01-28
"16100";2016;1;29;13916012;2016-01-29
"16101";2016;1;30;13976962;2016-01-30
"16102";2016;1;31;13934764;2016-01-31
"16103";2016;2;1;13940887;2016-02-01
"16104";2016;2;2;13948849;2016-02-02
"16105";2016;2;3;13913421;2016-02-03
"16106";2016;2;4;14050559;2016-02-04
"16107";2016;2;5;14243184;2016-02-05
"16108";2016;2;6;14204790;2016-02-06
"16109";2016;2;7;14202749;2016-02-07
"16110";2016;2;8;14290744;2016-02-08
"16111";2016;2;9;14407426;2016-02-09
"16112";2016;2;10;14240069;2016-02-10
"16113";2016;2;11;14144919;2016-02-11
"16114";2016;2;12;14160750;2016-02-12
"16115";2016;2;13;14184063;2016-02-13
"16116";2016;2;14;14249574;2016-02-14
"16117";2016;2;15;14261627;2016-02-15
"16118";2016;2;16;14329462;2016-02-16
"16119";2016;2;17;14246978;2016-02-17
"16120";2016;2;18;14160654;2016-02-18
"16121";2016;2;19;14217839;2016-02-19
"16122";2016;2;20;14200178;2016-02-20
"16123";2016;2;21;14252573;2016-02-21
"16124";2016;2;22;14272313;2016-02-22
"16125";2016;2;23;14213621;2016-02-23
"16126";2016;2;24;14386808;2016-02-24
"16127";2016;2;25;14508025;2016-02-25
"16128";2016;2;26;14477923;2016-02-26
"16129";2016;2;27;14474797;2016-02-27
"16130";2016;2;28;14486605;2016-02-28
"16131";2016;2;29;14585043;2016-02-29
"16132";2016;3;1;14560205;2016-03-01
"16133";2016;3;2;14500996;2016-03-02
"16134";2016;3;3;14427708;2016-03-03
"16135";2016;3;4;14403084;2016-03-04
"16136";2016;3;5;14456022;2016-03-05
"16137";2016;3;6;14450308;2016-03-06
"16138";2016;3;7;14513578;2016-03-07
"16139";2016;3;8;14541010;2016-03-08
"16140";2016;3;9;14533604;2016-03-09
"16141";2016;3;10;14419169;2016-03-10
"16142";2016;3;11;14359232;2016-03-11
"16143";2016;3;12;14379084;2016-03-12
"16144";2016;3;13;14451937;2016-03-13
"16145";2016;3;14;14392920;2016-03-14
"16146";2016;3;15;14481175;2016-03-15
"16147";2016;3;16;14515880;2016-03-16
"16148";2016;3;17;14429203;2016-03-17
"16149";2016;3;18;14402760;2016-03-18
"16150";2016;3;19;14463771;2016-03-19
"16151";2016;3;20;14484665;2016-03-20
"16152";2016;3;21;14553162;2016-03-21
"16153";2016;3;22;14536559;2016-03-22
"16154";2016;3;23;14483900;2016-03-23
"16155";2016;3;24;14397400;2016-03-24
"16156";2016;3;25;14421670;2016-03-25
"16157";2016;3;26;14407763;2016-03-26
"16158";2016;3;27;14358675;2016-03-27
"16159";2016;3;28;14319242;2016-03-28
"16160";2016;3;29;14289930;2016-03-29
"16161";2016;3;30;14154775;2016-03-30
"16162";2016;3;31;14118061;2016-03-31
"16163";2016;4;1;14069703;2016-04-01
"16164";2016;4;2;14078056;2016-04-02
"16165";2016;4;3;14102759;2016-04-03
"16166";2016;4;4;14067348;2016-04-04
"16167";2016;4;5;13977948;2016-04-05
"16168";2016;4;6;13914805;2016-04-06
"16169";2016;4;7;13916883;2016-04-07
"16170";2016;4;8;13894244;2016-04-08
"16171";2016;4;9;13835455;2016-04-09
"16172";2016;4;10;13732627;2016-04-10
"16173";2016;4;11;13682150;2016-04-11
"16174";2016;4;12;13704200;2016-04-12
"16175";2016;4;13;13733351;2016-04-13
"16176";2016;4;14;13742319;2016-04-14
"16177";2016;4;15;13727456;2016-04-15
"16178";2016;4;16;13712593;2016-04-16
"16179";2016;4;17;13697730;2016-04-17
"16180";2016;4;18;13612361;2016-04-18
"16181";2016;4;19;13480915;2016-04-19
"16182";2016;4;20;13488025;2016-04-20
"16183";2016;4;21;13370036;2016-04-21
"16184";2016;4;22;13293559;2016-04-22
"16185";2016;4;23;13332840;2016-04-23
"16186";2016;4;24;13242218;2016-04-24
"16187";2016;4;25;13163778;2016-04-25
"16188";2016;4;26;13068510;2016-04-26
"16189";2016;4;27;12992394;2016-04-27
"16190";2016;4;28;12941084;2016-04-28
"16191";2016;4;29;12885253;2016-04-29
"16192";2016;4;30;12827331;2016-04-30
"16193";2016;5;1;12700430;2016-05-01
"16194";2016;5;2;12623741;2016-05-02
"16195";2016;5;3;12600421;2016-05-03
"16196";2016;5;4;12602663;2016-05-04
"16197";2016;5;5;12570803;2016-05-05
"16198";2016;5;6;12459403;2016-05-06
"16199";2016;5;7;12361049;2016-05-07
"16200";2016;5;8;12297053;2016-05-08
"16201";2016;5;9;12337519;2016-05-09
"16202";2016;5;10;12238804;2016-05-10
"16203";2016;5;11;12107865;2016-05-11
"16204";2016;5;12;11991854;2016-05-12
"16205";2016;5;13;11913431;2016-05-13
"16206";2016;5;14;11907433;2016-05-14
"16207";2016;5;15;11885034;2016-05-15
"16208";2016;5;16;11845606;2016-05-16
"16209";2016;5;17;11703129;2016-05-17
"16210";2016;5;18;11667617;2016-05-18
"16211";2016;5;19;11567909;2016-05-19
"16212";2016;5;20;11515994;2016-05-20
"16213";2016;5;21;11513032;2016-05-21
"16214";2016;5;22;11420550;2016-05-22
"16215";2016;5;23;11382255;2016-05-23
"16216";2016;5;24;11302423;2016-05-24
"16217";2016;5;25;11264416;2016-05-25
"16218";2016;5;26;11234035;2016-05-26
"16219";2016;5;27;11097840;2016-05-27
"16220";2016;5;28;11067319;2016-05-28
"16221";2016;5;29;11003887;2016-05-29
"16222";2016;5;30;10937390;2016-05-30
"16223";2016;5;31;10837742;2016-05-31
"16224";2016;6;1;10875531;2016-06-01
"16225";2016;6;2;10818049;2016-06-02
"16226";2016;6;3;10786215;2016-06-03
"16227";2016;6;4;10771648;2016-06-04
"16228";2016;6;5;10848014;2016-06-05
"16229";2016;6;6;10799164;2016-06-06
"16230";2016;6;7;10724530;2016-06-07
"16231";2016;6;8;10740256;2016-06-08
"16232";2016;6;9;10696056;2016-06-09
"16233";2016;6;10;10592535;2016-06-10
"16234";2016;6;11;10515066;2016-06-11
"16235";2016;6;12;10417242;2016-06-12
"16236";2016;6;13;10342620;2016-06-13
"16237";2016;6;14;10317243;2016-06-14
"16238";2016;6;15;10233671;2016-06-15
"16239";2016;6;16;10172383;2016-06-16
"16240";2016;6;17;10101706;2016-06-17
"16241";2016;6;18;10117943;2016-06-18
"16242";2016;6;19;10062723;2016-06-19
"16243";2016;6;20;10023080;2016-06-20
"16244";2016;6;21;9898465;2016-06-21
"16245";2016;6;22;9783936;2016-06-22
"16246";2016;6;23;9689799;2016-06-23
"16247";2016;6;24;9708515;2016-06-24
"16248";2016;6;25;9564475;2016-06-25
"16249";2016;6;26;9525043;2016-06-26
"16250";2016;6;27;9384943;2016-06-27
"16251";2016;6;28;9336013;2016-06-28
"16252";2016;6;29;9277281;2016-06-29
"16253";2016;6;30;9205741;2016-06-30
"16254";2016;7;1;9110563;2016-07-01
"16255";2016;7;2;9046244;2016-07-02
"16256";2016;7;3;8914584;2016-07-03
"16257";2016;7;4;8803617;2016-07-04
"16258";2016;7;5;8674321;2016-07-05
"16259";2016;7;6;8527234;2016-07-06
"16260";2016;7;7;8473311;2016-07-07
"16261";2016;7;8;8633656;2016-07-08
"16262";2016;7;9;8794002;2016-07-09
"16263";2016;7;10;8489387;2016-07-10
"16264";2016;7;11;8184771;2016-07-11
"16265";2016;7;12;7997539;2016-07-12
"16266";2016;7;13;7834330;2016-07-13
